npsn,nama_sekolah,alamat,kelurahan,status,kecamatan,kabupaten,jenjang
20200779,SDN TANJUNGSARI 02,"Kp. Cisarua, Ds. Purasari, Kec. Leuwiliang",Purasari,NEGERI,Leuwiliang,Kab. Bogor,dikdas
70045888,SMP AL AISYAH,KP. CITEUREUP 1 RT 001 RW 004,Barengkok,SWASTA,Leuwiliang,Kab. Bogor,dikdas
20230931,SMP AL HUSNA,Komplek Btn Leuwiliang Permai No 99,Leuwiliang,SWASTA,Leuwiliang,Kab. Bogor,dikdas
20230932,SMP AL IHSAN,"Jl. Raya Agropolitan Cengal KM. 2,5 Kp. Kebon Teh",Karacak,SWASTA,Leuwiliang,Kab. Bogor,dikdas
69933172,SMP BINA DAKWAH ISLAM TERPADU YAPISA,BTN LEUWILIANG PERMAI RT 02 RW 10 LEUWLIANG BOGOR,Leuwiliang,SWASTA,Leuwiliang,Kab. Bogor,dikdas
69972877,SMP BINA MASA DEPAN,Kp Rawasari RT 003/004,Karyasari,SWASTA,Leuwiliang,Kab. Bogor,dikdas
20247334,SMP FATHU MAKKAH 01,Jl. Moh. Nooh Nur,Barengkok,SWASTA,Leuwiliang,Kab. Bogor,dikdas
20231046,SMP GEMA NUSANTARA,Jl. Hegarsari No. 10 Leuwiliang - Bogor,Cibeber I,SWASTA,Leuwiliang,Kab. Bogor,dikdas
70052431,SMP HASANAH QUR ANIC SCHOOL,KOMPLEK GRAND RISCON DRAMAGA JL. RAYA CIBEBER,Cibeber I,SWASTA,Leuwiliang,Kab. Bogor,dikdas
69967366,SMP ISLAM ASYIDIQIYAH PURASEDA,Kp Situhiang RT 002/006,Puraseda,SWASTA,Leuwiliang,Kab. Bogor,dikdas
69886264,SMP ISLAM IBNU AQIL PURASARI,Kp. Cikaret RT 001 RW 003,Purasari,SWASTA,Leuwiliang,Kab. Bogor,dikdas
20246461,SMP ISLAM MAFAZAH,Jl. Moch. Nuh Noor,Barengkok,SWASTA,Leuwiliang,Kab. Bogor,dikdas
10648857,SMP IT ISHLAHUL UMMAH,Komplek BTN Leuwiliang Permai,Leuwiliang,SWASTA,Leuwiliang,Kab. Bogor,dikdas
70047357,SMP IT ORENZ,JL. HEGARSARI NO. 163,Cibeber Ii,SWASTA,Leuwiliang,Kab. Bogor,dikdas
20231095,SMP MUHAMMADIYAH 1 LEUWILIANG,Kp. Barengkok,Barengkok,SWASTA,Leuwiliang,Kab. Bogor,dikdas
20231096,SMP MUHAMMADIYAH 2 LEUWILIANG,Jl. Desa Cibeber II RT. 001/002 No. 105 Leuwiliang Bogor 16640 Hp. 0859652247340,Cibeber Ii,SWASTA,Leuwiliang,Kab. Bogor,dikdas
20231099,SMP MUHAMMADIYAH PURASEDA,Puraseda Lw Liang,Puraseda,SWASTA,Leuwiliang,Kab. Bogor,dikdas
20200656,SMP NEGERI 1 LEUWILIANG,Jl. Setu Leuwiliang Bogor Telp. (0251) 8647406,Leuwimekar,NEGERI,Leuwiliang,Kab. Bogor,dikdas
20200879,SMP NEGERI 2 LEUWILIANG,JL. PTPN VIII Cianten,Purasari,NEGERI,Leuwiliang,Kab. Bogor,dikdas
20200883,SMP NEGERI 3 LEUWILIANG,Kp. Pabuaran Dukuh Karehkel,Karehkel,NEGERI,Leuwiliang,Kab. Bogor,dikdas
20247335,SMP NEGERI 4 LEUWILIANG,Kp. Ansana RT. 02/07,Cibeber Ii,NEGERI,Leuwiliang,Kab. Bogor,dikdas
20200716,SMP PGRI KRACAK,Jl. Raya Karacak Leuwiliang,Karacak,SWASTA,Leuwiliang,Kab. Bogor,dikdas
20200706,SMP PGRI LEUWILIANG,Jl. Anyar Cibeber,Cibeber I,SWASTA,Leuwiliang,Kab. Bogor,dikdas
69982286,SMPIT INSANTAMA LEUWILIANG,Perumahan Amanah Asri Blok E No 11 RT 001/013,Leuwiliang,SWASTA,Leuwiliang,Kab. Bogor,dikdas
20231149,SMPN SATU ATAP LEUWILIANG,Kp. CISARUA RT. 01/06,Purasari,NEGERI,Leuwiliang,Kab. Bogor,dikdas
20230954,SMPS BINA CENDIKIA,Jl. Moh. Nooh Nur RT. 01/01,Barengkok,SWASTA,Leuwiliang,Kab. Bogor,dikdas
69760885,SMPS ISLAM ARRIYADUL HUDA,KP. TANJUNGSARI RT 02/RW 07DESA PURASARI KEC. LEUWILIANG,Purasari,SWASTA,Leuwiliang,Kab. Bogor,dikdas
10648864,SMPS TERPADU AL MAARIF,"JL RAYA KAREHKEL, KP BOJONG TENGAH",Karehkel,SWASTA,Leuwiliang,Kab. Bogor,dikdas
69899632,AN NUR,Kp.Cimayang Rt.09/04,Cimayang,SWASTA,Pamijahan,Kab. Bogor,dikdas
69976193,INSAN MUMAYAZ,KAMPUNG SUKAMAJU RT 01/04,Pasarean,SWASTA,Pamijahan,Kab. Bogor,dikdas
69956131,Khoirul Huda,Kp. Pasar Rebo RT 08/02,Pasarean,SWASTA,Pamijahan,Kab. Bogor,dikdas
70039910,MI PLUS DARUSSALAM,Jl. Kapten Dasuki Bakri  Kp. Cimayangsari,Cimayang,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706963,MIS AL BARKAH,Kp.Babakan RT.03/05,Gunung Menyan,SWASTA,Pamijahan,Kab. Bogor,dikdas
69927435,MIS Al Bayan,Kp.Cipatat Dua RT 001/006,Cibunian,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706992,MIS AL BUSYRO,Kp.Pasar Senen Rt 03/01,Ciasihan,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706561,MIS AL-HIDAYAH,Kp.Leumahduhur RT.02/06 ds. gn. Bunder 1,Kec. Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706964,MIS ANWARUL HIDAYAH,Kp.Pasir putih RT.04/04 Ds. Gn. Bunder 02.Kec. Pamijahan kab. Bogor,Cibunian,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706965,MIS ATH THAHIRIYAH,Kp.Masdjid RT.01/05,Ciasmara,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706966,MIS DARUL MUSTAQIEM,Jl.KH.Abd.Hamid KM.08.Kp.Nangkasari I,Kec. Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706967,MIS DARUL ULUM,Kp.Nangkasari RT.02/01,Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706968,MIS IBNU HAJAR I,Kp.Pasarean RT.02/01,Pasarean,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706969,MIS IBNU HAJAR II,KH Abdul Hamid KM 7 Kp.Pasarean RT.02/01,Pasarean,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706970,MIS IBNU SINA,Kp.Cibening RT.04/05,Cibening,SWASTA,Pamijahan,Kab. Bogor,dikdas
69982913,MIS LUHUR BUDI NURJAYA,KP. CIKARAMAT,Ciasihan,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706971,MIS MATHLAUL ANWAR,Kp.Cikoan RT.01/09,Ciasmara,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706972,MIS MIFTAHUL HIDAYAH,Jl.Tenjolaya Kp.Rawa RT.02/06,Kec. Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706973,MIS MODERN SAHID GUNUNG MENYAN,JLN. KH. ABDUL HAMID KM 6,Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706974,MIS MUHAMMADIYAH 01 CIASMARA,Kp.Hegarmanah RT.01/06 Desa Ciasmara Kecamatan Pamijahan Kabupaten Bogor 16630,Ciasmara,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706975,MIS MUHAMMADIYAH 01 CIBITUNGWETAN,Kp.Cidamar RT.03/03,Cibitung Wetan,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706976,MIS MUHAMMADIYAH 02 CIBITUNGWETAN,Kp.Cidamar RT.03/03,Cibitung Wetan,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706977,MIS MUHAMMADIYAH 03,Kp.Gunungmenir RT.04/07,Ciasihan,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706978,MIS MUHAMMADIYAH II CIASMARA,Jl. H. M. Parta Km. 01 Kp.Sinar Ciasihan RT.03/03,Ciasihan,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706979,MIS MUJAHIDIN,Kp. Koroncong V RT. 03 RW. 08,Kec. Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
69982910,MIS NUR SIDQUL WAHID,KP WATES RT 003/001,Kec. Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706993,MIS NURUL AMAL,Kp.Kebon Alas Rt.02/09,Ciasmara,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706980,MIS NURUL HUDA,Jl. Gunung Salak Endah RT.02/08,Gunung Sari,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706981,MIS NURUL IHSAN,Kp.Segog RT.02/03,Cibening,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706994,MIS NURUL ILMI,Kp.Babakan RT.01/08 Desa. Cibunian,Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706982,MIS RAUDLATUL THOLIBIN,Kp. Gunung Menyan RT 01 RW 02,Gunung Menyan,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706983,MIS RAUDLATUL WILDAN,Kampung Ciaseupan RT. 002/05,Cibitung Kulon,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706984,MIS TARBIYATUL FALAH,Kp.Kaunggading RT.01/02,Cibitung Kulon,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706985,MIS TARBIYATUL FALAH BAENURIYAH,Jl. Raya Pamekaran Kampung Sirna Sari Rt 03/02,Pasarean,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706986,MIS TARBIYATUL HUDA,Kp.Cilengkong RT. 03/05,Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706987,MIS TARBIYATUL HUDA II,Kp.Cilengkong RT.03/05 Ds. Pamijahan,Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706988,MIS TARBIYATUL ISLAM,Kp.Babakan RT.02/02,Gunung Bunder 1,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706989,MIS TARBIYATUSSHIBYAN,Kp.Cibening 2 RT.03/07 Desa Cibening Kecmatan Pamijahan Kabupaten Bogor,Cibening,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706990,MIS TUNAS ISLAM,Kp.Bojonglimus RT.02/06,Kec. Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
60706991,MIS UNGGULAN IBNU SINA,Kp.Cibening Satu RT.04/05,Cibening,SWASTA,Pamijahan,Kab. Bogor,dikdas
69976256,MTS AL-BADAR,Kp. Koroncong II RT 04/09,Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
20277588,MTSS AL AMIN,Jl. Tamrin No. 1 Rt 01/06,Cibening,SWASTA,Pamijahan,Kab. Bogor,dikdas
20277596,MTSS ANWARUL HIDAYAH,Kp.pasir Putih Rt 04/04,Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
20277589,MTSS AT THAHIRIYAH,Jl. Gunung Salak Endah Kp. Suka Maju Rt.03/04,Gunung Bunder 1,SWASTA,Pamijahan,Kab. Bogor,dikdas
20277590,MTSS DAARUL MUSTAQIEM,"Jl.h.abd. Hamid Km 08 ,nangkasari Rt 02/02",Kec. Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
20277591,MTSS IBNU HAJAR,Jl. Kh. Abdul Hamid Km 7 Pasarean,Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
69927436,MTSS MIFTAHUL FALAH,Jl. Kh. Abdul Hamid Km 06 Kp. Kawakilan I Rt.02 Rw 03,Pasarean,SWASTA,Pamijahan,Kab. Bogor,dikdas
20277592,MTSS MUHAMMADIYAH,Jl. Kh. Abdul Hamid Km. 15,Ciasmara,SWASTA,Pamijahan,Kab. Bogor,dikdas
69955880,MTSS MUHAMMADIYAH CIASIHAN,Kp. Gunung Menir Rt 04/07,Ciasihan,SWASTA,Pamijahan,Kab. Bogor,dikdas
20277593,MTSS NURUL AMAL,Jl. Raya Gunung Salak Endah,Gunung Sari,SWASTA,Pamijahan,Kab. Bogor,dikdas
20277595,MTSS SA BINARAHMAH,Jl. Pamekaran Km.02 Sirnasari Rt.03 Rw 02,Gunung Sari,SWASTA,Pamijahan,Kab. Bogor,dikdas
20277594,MTSS SAHID,Jl.kh.abdul Hamid Km.06,Gunung Menyan,SWASTA,Pamijahan,Kab. Bogor,dikdas
69956132,Nur Thoyyiba,Kp. Koroncong RT 02 RW 07,Kec. Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
69879188,SD ISLAM TERPADU BUMI PUTERA,Jl. KH. ABDUL HAMID KM 15 PAMIJAHAN KAB. BOGOR 16810,Ciasmara,SWASTA,Pamijahan,Kab. Bogor,dikdas
20254573,SD N BANARA JAYA,Kp. Banara Jaya 02/09,Cibunian,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201420,SD N CIASIHAN 02,Kp. Lapangan Rt. 003 Rw. 002,Ciasihan,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201434,SD N CIASMARA 01,"Jl.KH.Abdul Hamid Km 15 Desa Ciasmara, Kecamatan Pamijahan, Kabupaten Bogor",Ciasmara,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201177,SD N CIASMARA 02,Kp. Lapangan Rt 03/02,Ciasihan,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201025,SD N CIASMARA 04,Kp. Cigarehong Rt.04 Rw.08,Purwabakti,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201026,SD N CIASMARA 05,Kp.cisalada Rt.03/06,Purwabakti,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201055,SD N CIBENING 02,Kp.cibening Rt.003/008,Cibening,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201056,SD N CIBENING 03,Kp. Sindang Pala Rt.02 Rw.04,Cibening,NEGERI,Pamijahan,Kab. Bogor,dikdas
20200971,SD N CIBITUNG KULON 02,Kp. Kaunggading Inpres Rt. 03/02,Cibitung Kulon,NEGERI,Pamijahan,Kab. Bogor,dikdas
20200972,SD N CIBITUNG KULON 03,Kp.suka Asih,Cibitung Wetan,NEGERI,Pamijahan,Kab. Bogor,dikdas
20200973,SD N CIBITUNG KULON 04,Kp. Cibitung Tengah Rt.02 Rw01,Cibitung Wetan,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201001,SD N CIBUNIAN 01,Kp. Pajagan Rt 001/007,Cibunian,NEGERI,Pamijahan,Kab. Bogor,dikdas
20200998,SD N CIBUNIAN 02,Kp.Cisalak Rt.01/014,Cibunian,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201796,SD N CIMAYANG 01,Kp.cimayang Pasar,Cimayang,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201797,SD N CIMAYANG 02,Jl. Kapten Dasuki Bakri Km.4,Cimayang,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201798,SD N CIMAYANG 03,Jln Kapten Dasuki Bakri KM 04,Cimayang,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201780,SD N CIMAYANG 04,Kp.cikoneng,Gunung Menyan,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201842,SD N GUNUNG BUNDER 01,Kp.babakan RT 04/02,Gunung Bunder 1,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201843,SD N GUNUNG BUNDER 02,Kp.Pasar Rebo Rt 03/02,Gunung Bunder 2,NEGERI,Pamijahan,Kab. Bogor,dikdas
20230504,SD N GUNUNG BUNDER 03,Kp. Pasar Rebo  Rt05/02,Gunung Bunder 2,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201858,SD N GUNUNG BUNDER 05,Kp.legok Leumeung,Gunung Bunder 1,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201560,SD N GUNUNG PICUNG 01,Kp. Pasar Jumat,Gunung Sari,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201562,SD N GUNUNG PICUNG 03,Kp Parakan Sagu,Gunung Picung,NEGERI,Pamijahan,Kab. Bogor,dikdas
20230507,SD N GUNUNG PICUNG 04,Jln. KH M.Isa no.17 Kp. Susukan,Gunung Picung,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201563,SD N GUNUNG PICUNG 05,Jln. Raya GSE Kp. Pasar Jumat RT.02/05,Gunung Sari,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201564,SD N GUNUNG PICUNG 06,Kp. Cikoneng Rt.04 Rw.06,Gunung Picung,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201565,SD N GUNUNG PICUNG 07,Kp.langkob Rt 02 Rw 11,Gunung Picung,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201566,SD N GUNUNG PICUNG 08,Kp. Pasar Kemis,Gunung Picung,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201545,SD N GUNUNG SARI 01,Kp. Gunung Peuteuy,Gunung Sari,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201546,SD N GUNUNG SARI 02,Kp.lebaksari Rt01/01,Gunung Sari,NEGERI,Pamijahan,Kab. Bogor,dikdas
20200347,SD N MUARA 03,Kp.muara RT 03 RW 02,Cibunian,NEGERI,Pamijahan,Kab. Bogor,dikdas
20200447,SD N PAMIJAHAN 02,Kp.kunak 2  Gunung Geulis,Pamijahan,NEGERI,Pamijahan,Kab. Bogor,dikdas
20200462,SD N PASAREAN 01,Kp. Babakan Sirna RT 03 RW 07,Pasarean,NEGERI,Pamijahan,Kab. Bogor,dikdas
20200463,SD N PASAREAN 02,Kp. Kawakilan Tiga RT 003/003 Desa Pasarean Kec. Pamijahan Kab. Bogor,Pasarean,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201419,SD NEGERI CIASIHAN 01,Kp. Masigit Rt.01 Rw.06,Ciasihan,NEGERI,Pamijahan,Kab. Bogor,dikdas
20200970,SD NEGERI CIBITUNG KULON 01,Kp. Cikondang,Cibitung Kulon,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201844,SD NEGERI GUNUNG BUNDER 04,Kp.kebon Kopi Rt.04/03,Gunung Bunder 2,NEGERI,Pamijahan,Kab. Bogor,dikdas
20200329,SD NEGERI MUARA 01,Kp. Cipatat Rt. 02/04,Cibunian,NEGERI,Pamijahan,Kab. Bogor,dikdas
70044475,SDIT BISA BOGOR,JL. KH. ABDUL HAMID RT 006 RW 002,Gunung Sari,SWASTA,Pamijahan,Kab. Bogor,dikdas
20201010,SDN CIASMARA 03,Kp. Taneuh Beureum  Rt. 04/03,Purwabakti,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201054,SDN CIBENING 01,Kp. Cipicung Dua,Cibening,NEGERI,Pamijahan,Kab. Bogor,dikdas
20200974,SDN CIBITUNG KULON 05,Kp. Cidamar Rt. 04/06,Cibitung Wetan,NEGERI,Pamijahan,Kab. Bogor,dikdas
20201561,SDN GUNUNG PICUNG 02,Jln.Raya Gunung Salak Endah,Gunung Picung,NEGERI,Pamijahan,Kab. Bogor,dikdas
20200446,SDN PAMIJAHAN 01,Jl. Kh. Abdul Hamid Km. 8,Pamijahan,NEGERI,Pamijahan,Kab. Bogor,dikdas
69752143,SDS CITRA QUR ANI,Kp. Gunung Menir RT 01/08,Ciasihan,SWASTA,Pamijahan,Kab. Bogor,dikdas
69774791,SDS ISLAM AL ALAA,KP CILENGKONG RT 02/RW 06,Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
20254589,SEKOLAH DASAR ISLAM NURUL YAQIN,Kp. Lemah Duhur Rt 01 /06,Gunung Bunder 1,SWASTA,Pamijahan,Kab. Bogor,dikdas
20200634,SMP AL AMIN,Jl. Tamrin No. 1,Cibening,SWASTA,Pamijahan,Kab. Bogor,dikdas
20200636,SMP AL-IJTIHAD,Jalan Kapten Dasuki Bakri Km.4 Cimayang,Cimayang,SWASTA,Pamijahan,Kab. Bogor,dikdas
70015683,SMP ASSIROJ PAMIJAHAN,KH ABDUL HAMID  KP NANGKASARI DUA RT 03/01,Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
20252988,SMP BINA MANDIRI PAMIJAHAN,Jl.HM.Parta Km.03 Kp. Sukamulya Rt. 03/05,Ciasihan,SWASTA,Pamijahan,Kab. Bogor,dikdas
20230973,SMP FAJRUL ISLAM,Jl.Raya Gunung Salak Endah,Gunung Bunder 1,SWASTA,Pamijahan,Kab. Bogor,dikdas
69964392,SMP ISLAM IZZATUL MADANI,Jl KH. Abdul Hamid KM. 7 Kp Masjid Rt 002/006,Pasarean,SWASTA,Pamijahan,Kab. Bogor,dikdas
20231070,SMP ISLAM PAMBUDI LUHUR,Jl. Gunung Salak Endah,Cibening,SWASTA,Pamijahan,Kab. Bogor,dikdas
20253577,SMP ISLAM TARBIYATUL HUDA,Jl. K.H. Abdul Hamid KM 07 Kp. Cilengkong Rt 03 / 05,Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
69978703,SMP IT ARROZI,Jl Kapt Dasuki Bakri KM 5,Gunung Menyan,SWASTA,Pamijahan,Kab. Bogor,dikdas
70054349,SMP IT AS-SAKINAH,Kp. Cempaka Putih rt 001/006,Cibening,SWASTA,Pamijahan,Kab. Bogor,dikdas
20231058,SMP IT AT THOHIRIAH,Kp.Mesjid Rt.02/05 Desa Gn Bunder 1 Kec Pamijahan,Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
70037194,SMP IT RIYADUL FALAH,KP.LEGOK LEUMEUNG RT.002/007,Gunung Bunder 1,SWASTA,Pamijahan,Kab. Bogor,dikdas
69964084,SMP MIFTAHUL HIDAYAH,Jl Raya Gunung Salak Endah Kp Gede Rt 001/002,Gunung Bunder 2,SWASTA,Pamijahan,Kab. Bogor,dikdas
20231098,SMP MUHAMADIYAH PAMIJAHAN,Jl. Kh Abdul Hamid Km 10,Cibitung Wetan,SWASTA,Pamijahan,Kab. Bogor,dikdas
69982369,SMP MUHAMMADIYAH AHMAD DAHLAN PAMIJAHAN,JL KH M Parta Km 01 Kp Lapangan RT003/002,Ciasihan,SWASTA,Pamijahan,Kab. Bogor,dikdas
20200900,SMP NEGERI 1 PAMIJAHAN BOGOR,Jl. Kh.abdul Hamid Km. 8 Cemplang Pamijahan,Pamijahan,NEGERI,Pamijahan,Kab. Bogor,dikdas
69925330,SMP NEGERI 2 PAMIJAHAN,Jl.KAPTEN DASUKI BAKRI KM 6 CIBATOK PAMIJAHAN BOGOR,Gunung Menyan,NEGERI,Pamijahan,Kab. Bogor,dikdas
69896558,SMP NURUL FADILAH,KP. KANDANG BAKTI,Pasarean,SWASTA,Pamijahan,Kab. Bogor,dikdas
69877902,SMP NURUL YAQIN,KP. LEMAH DUHUR No 158 RT 01/06,Gunung Bunder 1,SWASTA,Pamijahan,Kab. Bogor,dikdas
69896126,SMP PEMBERDAYAAN UMMAT AN-NAHL,KP. PASAR KEMIS RT 03/03,Gunung Picung,SWASTA,Pamijahan,Kab. Bogor,dikdas
20200638,SMP PGRI CIASMARA,Jl. Kh. Abdul Hamid Km. 15,Ciasmara,SWASTA,Pamijahan,Kab. Bogor,dikdas
20200711,SMP PGRI GUNUNG PICUNG,Jl. Raya Gunung Salak Endah,Gunung Sari,SWASTA,Pamijahan,Kab. Bogor,dikdas
69985080,SMP PUTRA MUTIARA BANGSA,Kp Cisalak Satu RT 003/014,Cibunian,SWASTA,Pamijahan,Kab. Bogor,dikdas
20253049,SMPS AL FIKRI,Jl. KH. Abdul Hamid KM. 17 Cipatat RT 02/04,Cibunian,SWASTA,Pamijahan,Kab. Bogor,dikdas
69760890,SMPS BINA INSAN CITA,DESA CIBUNIAN KEC. PAMIJAHAN,Cibunian,SWASTA,Pamijahan,Kab. Bogor,dikdas
20254614,SMPS IBNU SINA,Jl. Kapten Dasuki Bakri Desa Cibening,Cibening,SWASTA,Pamijahan,Kab. Bogor,dikdas
20256681,SMPS ISLAM ADZKIYA,Jl.KH. Abdul Hamid KM 10 Kp. Kaunggading Rt. 01/ 02,Cibitung Kulon,SWASTA,Pamijahan,Kab. Bogor,dikdas
20272105,SMPS IT AL HUDA,Kp. Gunung Picung,Gunung Picung,SWASTA,Pamijahan,Kab. Bogor,dikdas
60729044,SMPS MAN ANA,KP.SUSUKAN RT 02/02 DS.GUNUNG PICUNG KEC.PAMIJAHAN KAB.BOGOR,Gunung Picung,SWASTA,Pamijahan,Kab. Bogor,dikdas
20268776,SMPS MUJAHIDIN,Kp. Koroncong V Rt 003/008 Des. Pamijahan Kec. Pamijahan Kab. Bogor 16810,Pamijahan,SWASTA,Pamijahan,Kab. Bogor,dikdas
60729042,SMPS PUTRA CAHAYA,Jln.Raya Gunung Salak Endah.Kp. Pasir Putih Rt.06 Rw.02,Gunung Bunder 2,SWASTA,Pamijahan,Kab. Bogor,dikdas
69976200,AL-QOLAM,KP. DUKUH ILIR RT.003/003,Dukuh,SWASTA,Cibungbulang,Kab. Bogor,dikdas
60706725,MIS AL BADARIYAH,Kp.Kalapa Rt.03/05 Desa Cimanggu II Kecamatan Cibungbulang Kabupaten Bogor,Cimanggu 2,SWASTA,Cibungbulang,Kab. Bogor,dikdas
60706713,MIS AL MUNAWAROH,Kp.Cisasak Rt 02/07  Ds.Cijujung,Cijujung,SWASTA,Cibungbulang,Kab. Bogor,dikdas
60706707,MIS AULIA,Kp. Jawa RT.02 RW. 02,Situ Ilir,SWASTA,Cibungbulang,Kab. Bogor,dikdas
60706708,MIS DARUL MUTTAQIN,Kp.Cimanggu II RT 02/01,Ciaruten Udik,SWASTA,Cibungbulang,Kab. Bogor,dikdas
60706709,MIS DARUT TAQWA,Kp.Bab.Sukamaju Rt.01 Rw.10 Ds.Situ Udik Kec.Cibungbulang Kab.Bogor,Situ Udik,SWASTA,Cibungbulang,Kab. Bogor,dikdas
60706710,MIS MATHLAUL ANWAR CIARUTEUN UDIK,Kp.Ciaruteun Ds.Ciaruteun Udik Rt.02/02,Ciaruten Ilir,SWASTA,Cibungbulang,Kab. Bogor,dikdas
60706711,MIS MATHLAUL ANWAR CIGOLA,Kp.Cigola RT.02/03 Ds.Ciaruteun Udik,Cibatok 2,SWASTA,Cibungbulang,Kab. Bogor,dikdas
60706712,MIS MATHLAUL ANWAR SUKAMAJU,Kp.Cemplang RT. 02/09 Ds.Sukamaju,Sukamaju,SWASTA,Cibungbulang,Kab. Bogor,dikdas
70056002,MIS NU CINTA RASUL,JL. CIJUJUNG,Cijujung,SWASTA,Cibungbulang,Kab. Bogor,dikdas
60706714,MIS NURUL AMIN,kapten Dasuki Bakri,Cibatok 1,SWASTA,Cibungbulang,Kab. Bogor,dikdas
60706715,MIS NURUL FALAH I,Jl. KH. Umar Cirangkong Rt 019 Rw 004,Cemplang,SWASTA,Cibungbulang,Kab. Bogor,dikdas
60706716,MIS NURUL FALAH II,Kp.Jawa Rt.02/03,Kec. Cibungbulang,SWASTA,Cibungbulang,Kab. Bogor,dikdas
60706717,MIS NURUL FALAH III,Kp.Cisauk Rt.03/Rw.05 Ds.Situ ilir Kec.Cibungbulang Kab.Bogor Kode Pos.16630,Situ Ilir,SWASTA,Cibungbulang,Kab. Bogor,dikdas
60706718,MIS NURUL HIDAYAH,Kampung Leuweung Kolot RT 001/001 Desa Giri Mulya,Girimulya,SWASTA,Cibungbulang,Kab. Bogor,dikdas
60706719,MIS RAUDLATUL MUTTAQIEN,Kp.Bantarkaret Ds.Situ Ilir,Situ Udik,SWASTA,Cibungbulang,Kab. Bogor,dikdas
